SPDR Gold Shares (New York Stock Exchange Arca),
"The "SPDR" trademark is used under license from The McGraw-Hill Companies, Inc. ("McGraw-Hill"). No financial product offered by SPDR" Gold Trust, or its affiliates is sponsored, endorsed, sold or promoted by McGraw-Hill."
"Note: This document is for information purposes only and is subject to change without notice. No part of this document may be reproduced in any manner without the written permission of SPDR Gold Shares spdrgoldshares@ssga.com. Under no circumstances should it be used or considered as an offer to sell or a solicitation of any offer to buy the securities or other instruments mentioned in it"
"Note: SPDR Gold Shares does not represent that this information is accurate or complete and it should not be relied upon as such. SPDR Gold Shares is not responsible for any loss, damage, expense or claim, howsoever arising, suffered as a result of reliance on the data contained within this file."
"Note: On dates where the LBMA Gold Price is not published the most recently available LBMA Gold Price is used."
"*Note:  Since March 20, 2015, the Trust has been using the LBMA Gold Price PM as the price of gold in determining the value of the Trust's gold.  Before that date, the Trust used the London PM Fix, which was discontinued on March 19, 2015. All references to LBMA gold price have been provided for informational purposes only. ICE benchmark administration limited accepts no liability or responsibility for the accuracy of the prices or the underlying product to which the prices may be referenced."
Date, GLD Close, LBMA Gold Price, NAV per GLD in Gold, NAV/share at 10.30 a.m. NYT, Indicative Price of GLD at 4.15 p.m. NYT, Mid point of bid/ask spread at 4.15 p.m. NYT#, Premium/Discount of GLD mid point v Indicative Value of GLD at 4.15 p.m. NYT, Daily Share Volume, Total Net Asset Value Ounces in the Trust as at 4.15 p.m. NYT, Total Net Asset Value Tonnes in the Trust as at 4.15 p.m. NYT, Total Net Asset Value in the Trust
30-Mar-2016, 117.09, $1236.25, 95.579140, 118.15971739, 117.156, $117.12, -0.0308%, 10160672, 26340746.98, 819.28, 32553002143.22
31-Mar-2016, 117.64, $1237.00, 95.578120, 118.23013327, 117.666, $117.63, -0.0308%, 8104650, 26340746.98, 819.28, 32572401717.04
01-Apr-2016, 116.93, $1213.60, 95.576450, 115.99157529, 116.876, $116.95, 0.0636%, 10061459, 26302516.40, 818.09, 31909282359.72
04-Apr-2016, 116.13, $1219.75, 95.573500, 116.57577199, 116.131, $116.11, -0.0184%, 5849927, 26226057.60, 815.72, 31976734251.83
05-Apr-2016, 117.66, $1231.25, 95.572800, 117.67401074, 117.631, $117.63, -0.0009%, 8275417, 26217040.51, 815.43, 32277981145.50
06-Apr-2016, 116.94, $1221.40, 95.571710, 116.73129185, 116.922, $116.94, 0.0150%, 7111499, 26350840.90, 819.60, 32182817155.16
07-Apr-2016, 118.61, $1242.10, 95.570770, 118.70845802, 118.608, $118.60, -0.0068%, 10395676, 26350840.90, 819.60, 32727921875.75
08-Apr-2016, 118.43, $1239.50, 95.569710, 118.45866070, 118.521, $118.45, -0.0597%, 8561780, 26293499.08, 817.81, 32587977562.63
11-Apr-2016, 120.03, $1254.75, 95.566710, 119.91232495, 120.037, $120.05, 0.0112%, 9473964, 26293499.08, 817.81, 32987880594.70
12-Apr-2016, 120.05, $1254.60, 95.565660, 119.89667790, 120.112, $120.06, -0.0430%, 9307475, 26207489.98, 815.14, 32875669080.32
13-Apr-2016, 118.77, $1245.75, 95.564530, 119.04951142, 118.825, $118.78, -0.0378%, 7969197, 26045030.28, 810.08, 32440991859.34
14-Apr-2016, 117.10, $1233.85, 95.563350, 117.91084345, 117.056, $117.09, 0.0294%, 12749250, 25939910.60, 806.82, 32001002916.57
15-Apr-2016, 117.92, $1227.10, 95.562230, 117.26440934, 117.957, $117.92, -0.0316%, 7420196, 26121478.83, 812.46, 32048363079.53
18-Apr-2016, 117.74, $1234.30, 95.559200, 117.94871905, 117.662, $117.71, 0.0408%, 5694145, 26121478.83, 812.46, 32235384917.16
19-Apr-2016, 119.58, $1255.40, 95.558470, 119.96410464, 119.568, $119.57, 0.0021%, 20470089, 25882582.66, 805.03, 32486279539.53
20-Apr-2016, 118.97, $1252.00, 95.557370, 119.63783116, 118.931, $118.99, 0.0499%, 9772878, 25882582.66, 805.03, 32397924678.94
21-Apr-2016, 119.43, $1249.25, 95.556280, 119.37368641, 119.426, $119.46, 0.0283%, 13233964, 25882582.66, 805.03, 32326394278.84
22-Apr-2016, 117.89, $1243.25, 95.555130, 118.79891871, 117.901, $117.88, -0.0176%, 8873349, 25882582.66, 805.03, 32170747186.17
25-Apr-2016, 118.23, $1238.90, 95.551910, 118.37926298, 118.298, $118.25, -0.0406%, 4106131, 25806141.13, 802.65, 31962401005.99
26-Apr-2016, 118.70, $1241.70, 95.550930, 118.64558554, 118.703, $118.72, 0.0144%, 9673177, 25806141.13, 802.65, 32034308095.59
27-Apr-2016, 119.04, $1247.40, 95.550010, 119.18907922, 119.003, $119.01, 0.0061%, 7503503, 25806141.13, 802.65, 32181051390.72
28-Apr-2016, 121.32, $1256.00, 95.549160, 120.00974101, 121.238, $121.30, 0.0515%, 15037363, 25853915.71, 804.14, 32462634945.95
29-Apr-2016, 123.65, $1285.65, 95.548780, 122.84229348, 123.516, $123.62, 0.0843%, 17514071, 25853915.71, 804.14, 33228840386.09
02-May-2016, 123.21, $1285.65, 95.545650, 122.83826591, 123.249, $123.24, -0.0074%, 11495449, 26522735.26, 824.94, 34087618782.27
03-May-2016, 122.96, $1294.00, 95.544810, 123.63498616, 122.981, $122.99, 0.0077%, 8280828, 26522735.26, 824.94, 34308708659.04
04-May-2016, 122.21, $1283.00, 95.543490, 122.58229478, 122.238, $122.25, 0.0095%, 7896304, 26541843.96, 825.54, 34041103260.67
05-May-2016, 122.10, $1280.25, 95.542370, 122.31812011, 122.012, $122.08, 0.0554%, 8569781, 26667316.22, 829.44, 34138987320.44
06-May-2016, 123.18, $1289.00, 95.541360, 123.15281506, 123.143, $123.19, 0.0380%, 10726982, 26820182.40, 834.19, 34568995184.42
09-May-2016, 120.65, $1265.25, 95.538070, 120.87954904, 120.674, $120.64, -0.0283%, 8557290, 26906166.66, 836.87, 34039681005.41
10-May-2016, 120.98, $1262.80, 95.537010, 120.64413920, 120.955, $121.01, 0.0458%, 8812135, 26982596.27, 839.25, 34069904908.14
11-May-2016, 122.12, $1276.85, 95.536080, 121.98524750, 122.081, $122.11, 0.0239%, 7324607, 27068578.74, 841.92, 34558420613.20
12-May-2016, 121.16, $1279.25, 95.535060, 122.21322557, 121.129, $121.18, 0.0422%, 7169897, 27173667.31, 845.19, 34757441352.59
13-May-2016, 121.70, $1265.90, 95.533890, 120.93634668, 121.696, $121.72, 0.0198%, 7666789, 27364735.09, 851.13, 34636169698.65
16-May-2016, 121.80, $1285.75, 95.530990, 122.82897400, 121.788, $121.79, 0.0019%, 6714337, 27364735.09, 851.13, 35178218153.95
17-May-2016, 122.22, $1277.00, 95.529840, 121.99160223, 122.235, $122.25, 0.0121%, 8239431, 27517582.83, 855.89, 35133581446.45
18-May-2016, 120.10, $1272.90, 95.528740, 121.59852992, 120.132, $120.08, -0.0434%, 13364582, 27517582.83, 855.89, 35020376616.31
19-May-2016, 119.87, $1246.25, 95.527300, 119.05089692, 119.839, $119.85, 0.0092%, 12845308, 27660873.78, 860.34, 34465234658.56
20-May-2016, 119.71, $1254.20, 95.526380, 119.80918664, 119.656, $119.68, 0.0198%, 6996806, 27947452.92, 869.26, 35044187089.98
23-May-2016, 119.37, $1245.90, 95.523100, 119.01222834, 119.366, $119.36, -0.0047%, 7837068, 28052528.33, 872.52, 34941990241.97
24-May-2016, 117.30, $1236.85, 95.521880, 118.14623895, 117.287, $117.30, 0.0115%, 12132811, 27928349.89, 868.66, 34534145647.02
25-May-2016, 116.98, $1220.60, 95.520500, 116.59232808, 116.951, $116.97, 0.0167%, 10261968, 27928349.89, 868.66, 34079937498.92
26-May-2016, 116.58, $1223.85, 95.519530, 116.90157778, 116.529, $116.55, 0.0180%, 5677578, 27928349.89, 868.66, 34170331185.73
27-May-2016, 115.63, $1216.25, 95.518320, 116.17415190, 115.630, $115.64, 0.0089%, 8307777, 27928349.89, 868.66, 33957704600.07
30-May-2016, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
31-May-2016, 116.04, $1212.10, 95.514030, 115.77255816, 116.050, $116.05, 0.0004%, 7577008, 27928349.89, 868.66, 33840318749.24
01-Jun-2016, 115.94, $1214.50, 95.513050, 116.00060286, 115.919, $115.93, 0.0091%, 8025408, 27995209.02, 870.74, 33988176636.34
02-Jun-2016, 115.67, $1212.40, 95.511950, 115.79868903, 115.655, $115.68, 0.0213%, 4402970, 28138476.95, 875.20, 34102713916.69
03-Jun-2016, 118.88, $1240.50, 95.511690, 118.48225389, 118.826, $118.86, 0.0285%, 4402970, 28339051.50, 881.44, 35141836498.30
06-Jun-2016, 118.92, $1244.00, 95.508660, 118.81277787, 118.951, $118.94, -0.0095%, 9420385, 28329699.29, 881.15, 35239869915.76
07-Jun-2016, 118.82, $1241.00, 95.507610, 118.52493800, 118.816, $118.82, 0.0032%, 4223846, 28329699.29, 881.15, 35154496611.55
08-Jun-2016, 120.58, $1263.00, 95.506690, 120.62494600, 120.563, $120.59, 0.0225%, 10746746, 28329699.29, 881.15, 35777358982.28
09-Jun-2016, 121.25, $1263.90, 95.505650, 120.70959010, 121.259, $121.25, -0.0072%, 11814032, 28530261.16, 887.38, 36055954564.78
10-Jun-2016, 121.74, $1275.50, 95.504690, 121.81623007, 121.778, $121.75, -0.0230%, 13133594, 28740371.47, 893.92, 36654503633.70
13-Jun-2016, 122.67, $1280.80, 95.501610, 122.31845850, 122.667, $122.66, -0.0057%, 12090955, 28816772.76, 896.29, 36903478933.57
14-Jun-2016, 122.77, $1287.15, 95.500630, 122.92363316, 122.757, $122.78, 0.0191%, 11372623, 28893173.27, 898.67, 37184399032.77
15-Jun-2016, 123.68, $1283.30, 95.499540, 122.55456246, 123.596, $123.66, 0.0522%, 14504170, 28960022.94, 900.75, 37158543336.33
16-Jun-2016, 122.42, $1310.75, 95.498810, 125.17506983, 122.391, $122.39, -0.0010%, 25658266, 29017322.23, 902.53, 38028186212.95
17-Jun-2016, 123.95, $1290.70, 95.497530, 123.25865587, 123.975, $123.97, -0.0039%, 14011872, 29189217.78, 907.88, 37667845243.64
20-Jun-2016, 123.21, $1281.80, 95.494260, 122.40454531, 123.267, $123.22, -0.0380%, 10201130, 29217866.06, 908.77, 37443550409.45
21-Jun-2016, 120.84, $1272.60, 95.493070, 121.52448434, 120.842, $120.86, 0.0151%, 13773079, 29332457.75, 912.33, 37320169137.36
22-Jun-2016, 120.90, $1264.85, 95.491900, 120.78292805, 120.945, $120.92, -0.0209%, 7470703, 29447048.03, 915.90, 37237376719.23
23-Jun-2016, 120.06, $1262.15, 95.490810, 120.52372232, 120.145, $120.11, -0.0288%, 8947671, 29447048.03, 915.90, 37157463592.63
24-Jun-2016, 126.01, $1315.50, 95.490710, 125.61803549, 126.029, $125.95, -0.0624%, 33457914, 30039090.43, 934.31, 39506872122.74
27-Jun-2016, 126.68, $1324.55, 95.487760, 126.47830724, 126.622, $126.67, 0.0383%, 20499496, 30459236.57, 947.38, 40333932201.94
28-Jun-2016, 125.32, $1309.70, 95.486420, 125.05856593, 125.291, $125.35, 0.0474%, 14990586, 30459236.57, 947.38, 39881176674.24
29-Jun-2016, 125.84, $1321.50, 95.485620, 126.18424546, 125.700, $125.84, 0.1113%, 11259587, 30545173.63, 950.05, 40353721700.00
30-Jun-2016, 126.52, $1320.75, 95.484560, 126.11123216, 126.388, $126.47, 0.0648%, 15876850, 30545173.63, 950.05, 40330372045.86
01-Jul-2016, 128.41, $1340.00, 95.483930, 127.94846605, 128.330, $128.40, 0.0542%, 13761434, 30669302.74, 953.91, 41084252449.04
04-Jul-2016, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
05-Jul-2016, 129.47, $1350.75, 95.480010, 128.96961770, 129.476, $129.44, -0.0275%, 18241728, 31595458.84, 982.72, 42663149591.65
06-Jul-2016, 130.23, $1366.25, 95.479330, 130.44863237, 130.280, $130.22, -0.0458%, 16694526, 31586554.16, 982.44, 43152407587.44
07-Jul-2016, 129.74, $1356.70, 95.478240, 129.53533156, 129.767, $129.76, -0.0057%, 16148257, 31452884.62, 978.29, 42668938221.48
08-Jul-2016, 130.52, $1354.25, 95.477190, 129.29997926, 130.434, $130.51, 0.0581%, 17029651, 31548361.81, 981.26, 42720713153.71
11-Jul-2016, 129.29, $1357.10, 95.474080, 129.56787027, 129.272, $129.32, 0.0372%, 10334279, 31548361.81, 981.26, 42809224338.40
12-Jul-2016, 127.15, $1342.40, 95.472910, 128.16283483, 127.213, $127.15, -0.0494%, 24895461, 31032808.10, 965.22, 41652921322.17
13-Jul-2016, 128.32, $1342.75, 95.471870, 128.19485373, 128.262, $128.32, 0.0455%, 6754286, 31032808.10, 965.22, 41663327463.11
14-Jul-2016, 127.33, $1323.60, 95.470630, 126.36492414, 127.339, $127.35, 0.0089%, 11746798, 30956431.59, 962.85, 40967508405.32
15-Jul-2016, 126.84, $1327.00, 95.469620, 126.68819059, 126.884, $126.87, -0.0110%, 11935489, 30956431.59, 962.85, 41072311390.10
18-Jul-2016, 127.07, $1334.70, 95.466600, 127.41926801, 127.104, $127.04, -0.0505%, 7379542, 31032804.87, 965.22, 41411262106.66
19-Jul-2016, 127.21, $1330.90, 95.465500, 127.05503432, 127.211, $127.20, -0.0084%, 4903732, 31032804.87, 965.22, 41292886154.84
20-Jul-2016, 125.39, $1315.90, 95.464230, 125.62137809, 125.440, $125.41, -0.0239%, 10276078, 31032804.87, 965.22, 40826947880.73
21-Jul-2016, 127.33, $1321.15, 95.463270, 126.12129886, 127.295, $127.31, 0.0114%, 8581100, 30965980.58, 963.14, 40901137220.17
22-Jul-2016, 126.35, $1320.75, 95.462220, 126.08172666, 126.325, $126.38, 0.0434%, 6812808, 30965980.58, 963.14, 40888303956.35
25-Jul-2016, 125.47, $1313.15, 95.458940, 125.35191024, 125.505, $125.46, -0.0356%, 12281828, 30822792.17, 958.69, 40463596629.88
26-Jul-2016, 126.00, $1323.00, 95.458100, 126.29106440, 126.019, $125.99, -0.0230%, 6991792, 30679605.02, 954.23, 40577318990.16
27-Jul-2016, 128.03, $1329.00, 95.457180, 126.86259303, 128.006, $128.05, 0.0342%, 13057222, 30679605.02, 954.23, 40760951140.55
28-Jul-2016, 127.70, $1341.75, 95.456410, 128.07863789, 127.630, $127.68, 0.0392%, 8449279, 30679605.02, 954.23, 41151666354.69
29-Jul-2016, 128.98, $1342.00, 95.455370, 128.10110933, 129.113, $129.01, -0.0797%, 11293110, 30803697.00, 958.09, 41325417865.64
01-Aug-2016, 129.22, $1349.65, 95.452430, 128.82736719, 129.233, $129.21, -0.0178%, 6698426, 30994601.86, 964.03, 41817363399.70
02-Aug-2016, 130.27, $1363.75, 95.451730, 130.17229048, 130.263, $130.28, 0.0131%, 7197574, 31185505.32, 969.97, 42514270082.98
03-Aug-2016, 129.65, $1358.90, 95.450560, 129.70776913, 129.603, $129.65, 0.0364%, 4662480, 31175168.44, 969.65, 42362557398.32
04-Aug-2016, 129.87, $1362.75, 95.449530, 130.07384417, 129.840, $129.88, 0.0308%, 4613116, 31289707.88, 973.21, 42638206122.72
05-Aug-2016, 127.55, $1340.40, 95.448420, 127.93905675, 127.555, $127.57, 0.0115%, 15456030, 31518784.09, 980.34, 42245476552.42
08-Aug-2016, 127.44, $1336.80, 95.445270, 127.59123285, 127.486, $127.45, -0.0284%, 6451508, 31308804.49, 973.81, 41849924366.09
09-Aug-2016, 127.96, $1341.00, 95.444250, 127.99073943, 127.967, $127.97, 0.0024%, 6788460, 31270626.79, 972.62, 41929766235.90
10-Aug-2016, 128.56, $1347.70, 95.443250, 128.62887331, 128.529, $128.55, 0.0166%, 5838139, 31270626.79, 972.62, 42138818896.84
11-Aug-2016, 127.67, $1355.00, 95.442270, 129.32427181, 127.659, $127.68, 0.0166%, 9680534, 31261082.57, 972.32, 42353699016.49
12-Aug-2016, 127.40, $1352.20, 95.441200, 129.05559102, 127.388, $127.39, 0.0014%, 14126093, 30879317.77, 960.45, 41749483697.40
15-Aug-2016, 127.84, $1339.40, 95.437930, 127.82956392, 127.887, $127.86, -0.0210%, 4195541, 30879317.77, 960.45, 41352863929.17
16-Aug-2016, 128.47, $1344.00, 95.436940, 128.26724975, 128.506, $128.48, -0.0201%, 8645888, 30936579.93, 962.23, 41571415643.04
17-Aug-2016, 128.51, $1343.35, 95.435890, 128.20380362, 128.476, $128.48, 0.0033%, 12031450, 30793426.09, 957.78, 41358547049.19
18-Aug-2016, 129.12, $1350.05, 95.434940, 128.84193659, 129.114, $129.10, -0.0108%, 8713243, 30736165.13, 955.99, 41487103578.78
19-Aug-2016, 127.97, $1346.40, 95.433840, 128.49212544, 127.958, $127.99, 0.0252%, 10052614, 30736165.13, 955.99, 41374464391.17
22-Aug-2016, 127.78, $1335.90, 95.430540, 127.48565733, 127.705, $127.77, 0.0508%, 7592914, 30812509.56, 958.37, 41152370186.13
23-Aug-2016, 127.78, $1342.00, 95.429600, 128.06652629, 127.713, $127.76, 0.0365%, 7895477, 30812509.56, 958.37, 41339874687.60
24-Aug-2016, 126.32, $1327.25, 95.428290, 126.65719745, 126.380, $126.34, -0.0320%, 12392706, 30812509.56, 958.37, 40884943336.70
25-Aug-2016, 126.23, $1321.30, 95.427130, 126.08786889, 126.183, $126.21, 0.0212%, 5423123, 30755253.28, 956.59, 40625511358.36
26-Aug-2016, 126.05, $1318.75, 95.426040, 125.84308605, 126.120, $126.07, -0.0395%, 17622333, 30755253.28, 956.59, 40546642324.94
29-Aug-2016, 126.30, $1318.75, 95.422910, 125.83896009, 126.278, $126.28, 0.0017%, 4858196, 30755253.28, 956.59, 40545312941.36
30-Aug-2016, 125.03, $1318.15, 95.421850, 125.78031308, 125.103, $125.04, -0.0502%, 9357171, 30717084.54, 955.40, 40476104748.25
31-Aug-2016, 124.78, $1309.25, 95.420590, 124.92940746, 124.886, $124.79, -0.0772%, 12884971, 30325860.13, 943.23, 39690072751.22
01-Sep-2016, 125.29, $1309.50, 95.419550, 124.95190545, 125.314, $125.30, -0.0116%, 11732120, 30154104.94, 937.89, 39472306940.80
02-Sep-2016, 126.57, $1324.70, 95.418910, 126.40143379, 126.506, $126.56, 0.0424%, 10812695, 30154104.94, 937.89, 39930212935.27
05-Sep-2016, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
06-Sep-2016, 128.71, $1337.25, 95.415100, 127.59384843, 128.720, $128.72, 0.0002%, 13620009, 30612097.42, 952.14, 40919347161.98
07-Sep-2016, 128.27, $1348.35, 95.414380, 128.65198168, 128.337, $128.29, -0.0367%, 6488409, 30601670.14, 951.81, 41258690523.70
08-Sep-2016, 127.59, $1343.40, 95.413310, 128.17824446, 127.653, $127.60, -0.0419%, 9831780, 30563504.82, 950.62, 41055491701.10
09-Sep-2016, 126.71, $1330.85, 95.412190, 126.97931693, 126.817, $126.75, -0.0529%, 11146040, 30220020.93, 939.94, 40214349686.80
12-Sep-2016, 126.58, $1324.60, 95.409010, 126.37877528, 126.603, $126.59, -0.0103%, 11028770, 30220020.93, 939.94, 40024158131.33
13-Sep-2016, 125.75, $1323.65, 95.407960, 126.28674456, 125.767, $125.74, -0.0213%, 8674113, 30076908.99, 935.49, 39805581883.33
14-Sep-2016, 126.18, $1321.75, 95.406900, 126.10406519, 126.176, $126.17, -0.0045%, 5767081, 30076908.99, 935.49, 39748001347.11
15-Sep-2016, 125.37, $1310.80, 95.405730, 125.05783118, 125.330, $125.37, 0.0321%, 12721757, 29971962.69, 932.22, 39280664774.67
16-Sep-2016, 125.06, $1308.35, 95.404660, 124.82268377, 124.975, $125.10, 0.0998%, 18588752, 30305879.00, 942.61, 39643685725.92
19-Sep-2016, 125.32, $1314.85, 95.401630, 125.43882874, 125.272, $125.32, 0.0384%, 4493821, 30305879.00, 942.61, 39839372007.80
20-Sep-2016, 125.44, $1313.80, 95.400570, 125.33726631, 125.390, $125.43, 0.0321%, 5345152, 30181858.26, 938.75, 39644177330.15
21-Sep-2016, 127.27, $1326.10, 95.399720, 126.50956959, 127.258, $127.30, 0.0326%, 13321174, 30363117.73, 944.39, 40255345040.30
22-Sep-2016, 127.57, $1339.10, 95.398890, 127.74865276, 127.606, $127.58, -0.0200%, 17556208, 30572995.28, 950.92, 40930668345.66
23-Sep-2016, 127.65, $1338.65, 95.397840, 127.70431747, 127.580, $127.65, 0.0546%, 7595144, 30582535.07, 951.22, 40929233750.29
26-Sep-2016, 127.55, $1340.50, 95.394750, 127.87665802, 127.509, $127.57, 0.0475%, 5813966, 30582535.07, 951.22, 40984468894.44
27-Sep-2016, 126.62, $1327.00, 95.393430, 126.58708663, 126.582, $126.61, 0.0219%, 6079036, 30515759.67, 949.14, 40482550308.41
28-Sep-2016, 126.22, $1322.50, 95.392300, 126.15631163, 126.233, $126.22, -0.0100%, 6562386, 30515759.67, 949.14, 40344788458.47
29-Sep-2016, 126.07, $1318.10, 95.391160, 125.73508335, 126.038, $126.07, 0.0250%, 6746772, 30515759.67, 949.14, 40210079656.72
30-Sep-2016, 125.64, $1322.50, 95.390210, 126.15355872, 125.681, $125.66, -0.0170%, 10815700, 30477603.58, 947.95, 40293446656.34
03-Oct-2016, 125.32, $1313.30, 95.386850, 125.27154375, 125.279, $125.31, 0.0246%, 9342266, 30477603.58, 947.95, 40011731074.70
04-Oct-2016, 120.97, $1283.30, 95.384990, 122.40755949, 120.972, $121.00, 0.0231%, 24287494, 30477603.58, 947.95, 39096974502.56
05-Oct-2016, 120.78, $1269.40, 95.383550, 121.07987475, 120.822, $120.79, -0.0268%, 14593755, 30467217.51, 947.63, 38672911995.41
06-Oct-2016, 119.66, $1254.50, 95.382440, 119.65726868, 119.681, $119.65, -0.0260%, 16032930, 30467217.51, 947.63, 38218531616.70
07-Oct-2016, 119.74, $1258.75, 95.381410, 120.06135579, 119.737, $119.73, -0.0059%, 17335756, 30829666.87, 958.90, 38803830168.26
10-Oct-2016, 120.16, $1259.50, 95.378280, 120.12894937, 120.151, $120.15, -0.0007%, 4748249, 30829666.87, 958.90, 38825676436.63
11-Oct-2016, 119.55, $1253.45, 95.377190, 119.55053685, 119.565, $119.55, -0.0124%, 5808735, 30829666.87, 958.90, 38638733509.26
12-Oct-2016, 119.74, $1256.50, 95.376170, 119.84015942, 119.709, $119.72, 0.0088%, 4576773, 30829666.87, 958.90, 38732339524.56
13-Oct-2016, 120.03, $1261.05, 95.375170, 120.27286048, 120.025, $120.02, -0.0041%, 6921038, 30915504.52, 961.57, 38980434079.88
14-Oct-2016, 119.36, $1251.75, 95.374030, 119.38443646, 119.370, $119.35, -0.0169%, 6507409, 31039490.76, 965.43, 38847695630.50
17-Oct-2016, 119.68, $1254.80, 95.370930, 119.67144397, 119.662, $119.66, -0.0016%, 4239087, 31096713.32, 967.21, 39012890735.10
18-Oct-2016, 120.42, $1258.20, 95.369930, 119.99445050, 120.414, $120.43, 0.0132%, 4576796, 31096713.32, 967.21, 39118190863.17
19-Oct-2016, 121.11, $1269.05, 95.369050, 121.02809145, 121.047, $121.09, 0.0354%, 5631526, 31096713.32, 967.21, 39455157812.64
20-Oct-2016, 120.74, $1271.65, 95.368040, 121.27477299, 120.741, $120.76, 0.0160%, 6493203, 31192081.36, 970.17, 39656850764.00
21-Oct-2016, 120.83, $1266.05, 95.366910, 120.73927348, 120.811, $120.84, 0.0242%, 6557871, 30658026.66, 953.56, 38805602479.16
24-Oct-2016, 120.56, $1265.55, 95.363760, 120.68760998, 120.564, $120.57, 0.0053%, 5076600, 30658026.66, 953.56, 38788997847.16
25-Oct-2016, 121.47, $1269.40, 95.362790, 121.05353102, 121.459, $121.47, 0.0092%, 6011374, 30762925.73, 956.83, 39039763749.58
26-Oct-2016, 120.79, $1270.50, 95.361770, 121.15713105, 120.823, $120.80, -0.0193%, 3899352, 30305189.24, 942.59, 38491620545.85
27-Oct-2016, 121.01, $1266.25, 95.360630, 120.75040314, 121.056, $121.04, -0.0128%, 4232578, 30305189.24, 942.59, 38362403077.09
28-Oct-2016, 121.58, $1273.00, 95.359740, 121.39295075, 121.598, $121.59, -0.0066%, 11116677, 30305189.24, 942.59, 38566540452.78
31-Oct-2016, 121.94, $1272.00, 95.356580, 121.29357151, 121.789, $121.93, 0.1154%, 7091562, 30305189.24, 942.59, 38534967668.49
01-Nov-2016, 122.73, $1288.45, 95.355950, 122.86137950, 122.833, $122.74, -0.0755%, 12031800, 30391009.59, 945.26, 39143635503.56
02-Nov-2016, 123.64, $1303.75, 95.355300, 124.31947233, 123.628, $123.63, 0.0015%, 14953944, 30391009.59, 945.26, 39608183883.24
03-Nov-2016, 124.30, $1301.00, 95.354180, 124.05579241, 124.204, $124.29, 0.0696%, 9914073, 30533404.85, 949.69, 39722664721.56
04-Nov-2016, 124.39, $1302.80, 95.353140, 124.22607411, 124.417, $124.38, -0.0296%, 7850504, 30533404.85, 949.69, 39777188931.10
07-Nov-2016, 122.15, $1283.05, 95.349910, 122.33870414, 122.220, $122.13, -0.0732%, 9837551, 30533404.85, 949.69, 39172853065.15
08-Nov-2016, 121.64, $1282.35, 95.348860, 122.27061407, 121.675, $121.62, -0.0449%, 8979548, 30533404.85, 949.69, 39151050624.45
09-Nov-2016, 121.56, $1281.40, 95.347810, 122.17868568, 121.564, $121.54, -0.0195%, 17801092, 30705030.90, 955.03, 39341536785.83
10-Nov-2016, 119.75, $1267.50, 95.346660, 120.85189563, 119.789, $119.77, -0.0157%, 21827252, 30275970.93, 941.68, 38370476881.44
11-Nov-2016, 117.10, $1267.50, 95.345350, 117.88975681, 117.032, $117.07, 0.0328%, 20380602, 30047142.09, 934.56, 37147062368.50
14-Nov-2016, 116.11, $1213.60, 95.341950, 115.70698647, 116.069, $116.13, 0.0523%, 20704978, 29865992.39, 928.93, 36239428153.92
15-Nov-2016, 117.12, $1226.95, 95.341070, 116.97872809, 117.084, $117.09, 0.0055%, 9090950, 29818321.85, 927.45, 36579248275.53
16-Nov-2016, 116.77, $1229.20, 95.340060, 117.19199839, 116.787, $116.78, -0.0058%, 5247932, 29780185.83, 926.26, 36599061095.28
17-Nov-2016, 116.17, $1226.75, 95.338980, 116.95709047, 116.233, $116.15, -0.0710%, 10173642, 29599041.77, 920.63, 36303480875.91
18-Nov-2016, 115.15, $1211.00, 95.337690, 115.45394082, 115.216, $115.18, -0.0309%, 9873107, 29427433.93, 915.29, 35629086133.93
21-Nov-2016, 115.58, $1214.25, 95.334610, 115.76005474, 115.569, $115.57, 0.0005%, 6612550, 29217697.78, 908.76, 35468880781.28
22-Nov-2016, 115.54, $1212.25, 95.333530, 115.56807221, 115.563, $115.55, -0.0115%, 5406827, 29093764.19, 904.91, 35259818832.78
23-Nov-2016, 113.25, $1185.35, 95.331930, 113.00170024, 113.278, $113.24, -0.0337%, 20778657, 28664770.51, 891.57, 33968311079.15
24-Nov-2016, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
25-Nov-2016, 112.61, $1187.70, 95.329890, 113.22331274, 112.885, $112.60, -0.2524%, 5486912, 28455044.75, 885.04, 33785836526.40
28-Nov-2016, 113.80, $1187.00, 95.326740, 113.15284001, 113.806, $113.79, -0.0139%, 5499180, 28455044.75, 885.04, 33764807458.31
29-Nov-2016, 113.27, $1186.55, 95.325680, 113.10868902, 113.318, $113.28, -0.0339%, 7363635, 28455044.75, 885.04, 33751632803.21
